,Intercept,Stop_sequence,scheduled_speed_per_stop,stops_travelled,Time_bin_xxx,DayOfWeek,Prediction
140847,1.0,60.0,0.9836065573770492,60.0,15110.0,2.0,4.094665361098947
41700,1.0,24.0,0.9836065573770492,22.0,19111.0,4.0,34.37203315065061
20792,1.0,57.0,0.9836065573770492,53.0,19000.0,1.0,3.3233199302604333
41914,1.0,24.0,0.9836065573770492,59.0,12111.0,6.0,48.4
137479,1.0,17.0,0.9836065573770492,59.0,6110.0,0.0,54.075
50240,1.0,35.0,0.9836065573770492,59.0,11111.0,0.0,34.945
7935,1.0,25.0,0.9836065573770492,52.0,16000.0,4.0,47.141666666666666
10092,1.0,26.0,0.9836065573770492,51.0,10100.0,4.0,37.818333333333335
32183,1.0,57.0,0.9836065573770492,51.0,11100.0,3.0,2.355159719507546
85693,1.0,14.0,0.9836065573770492,53.0,15100.0,4.0,58.0
79524,1.0,23.0,0.9836065573770492,46.0,10100.0,1.0,48.05833333333333
80399,1.0,32.0,0.9836065573770492,54.0,12100.0,2.0,31.8
18056,1.0,36.0,0.9836065573770492,54.0,9110.0,3.0,29.434206349206345
50034,1.0,35.0,0.9836065573770492,59.0,14100.0,5.0,37.166666666666664
100858,1.0,29.0,0.9836065573770492,28.0,9110.0,2.0,14.4
133726,1.0,56.0,0.9836065573770492,54.0,9100.0,0.0,2.0886344537815127
49933,1.0,35.0,0.9836065573770492,53.0,18100.0,4.0,34.58121212121212
70061,1.0,61.0,0.9836065573770492,58.0,22000.0,5.0,8.45483870967742
124085,1.0,11.0,0.9836065573770492,53.0,8110.0,4.0,67.96666666666667
18919,1.0,46.0,0.9836065573770492,56.0,12110.0,0.0,20.9
60051,1.0,61.0,0.9836065573770492,58.0,7100.0,3.0,2.37597904510948
71298,1.0,61.0,0.9836065573770492,59.0,8000.0,1.0,4.423974584136504
87157,1.0,18.0,0.9836065573770492,54.0,17111.0,4.0,59.265
92702,1.0,37.0,0.9836065573770492,54.0,12110.0,1.0,26.4
40501,1.0,24.0,0.9836065573770492,58.0,13100.0,4.0,53.125
89059,1.0,19.0,0.9836065573770492,54.0,13000.0,2.0,49.1
123924,1.0,11.0,0.9836065573770492,52.0,19111.0,2.0,48.4
15802,1.0,27.0,0.9836065573770492,54.0,20000.0,1.0,29.72166666666667
134995,1.0,59.0,0.9836065573770492,55.0,16111.0,3.0,0.0
120787,1.0,31.0,0.9836065573770492,55.0,13000.0,2.0,31.6
96975,1.0,18.0,0.9836065573770492,57.0,8000.0,2.0,51.34333333333334
96424,1.0,18.0,0.9836065573770492,57.0,10000.0,4.0,50.06666666666666
125077,1.0,54.0,0.9836065573770492,52.0,18110.0,0.0,1.6
13516,1.0,27.0,0.9836065573770492,38.0,14110.0,2.0,36.572857142857146
6017,1.0,25.0,0.9836065573770492,38.0,17111.0,5.0,39.15238095238096
111081,1.0,7.0,0.9836065573770492,57.0,12100.0,2.0,70.02142857142857
108238,1.0,5.0,0.9836065573770492,58.0,15000.0,4.0,73.6
105308,1.0,57.0,0.9836065573770492,59.0,10111.0,0.0,14.65263157894737
62758,1.0,61.0,0.9836065573770492,59.0,7111.0,0.0,5.180989346416145
69619,1.0,61.0,0.9836065573770492,59.0,16100.0,4.0,0.0
6482,1.0,25.0,0.9836065573770492,55.0,18110.0,1.0,39.64071428571428
32052,1.0,57.0,0.9836065573770492,54.0,7111.0,3.0,5.029912918449119
10865,1.0,26.0,0.9836065573770492,55.0,18110.0,2.0,39.17168064526495
79448,1.0,23.0,0.9836065573770492,57.0,21110.0,5.0,41.75
64853,1.0,61.0,0.9836065573770492,59.0,8111.0,3.0,1.2986678818357154
134506,1.0,2.0,0.9836065573770492,34.0,9111.0,2.0,41.3
128185,1.0,50.0,0.9836065573770492,49.0,8111.0,1.0,4.766666666666667
79074,1.0,10.0,0.9836065573770492,59.0,20110.0,6.0,49.6
45364,1.0,35.0,0.9836065573770492,54.0,19100.0,3.0,21.095
65765,1.0,61.0,0.9836065573770492,59.0,11000.0,4.0,2.9093106414282888
48839,1.0,35.0,0.9836065573770492,57.0,14000.0,0.0,36.8
11256,1.0,26.0,0.9836065573770492,53.0,17100.0,4.0,57.28202380952382
125159,1.0,54.0,0.9836065573770492,55.0,20000.0,3.0,4.2
41271,1.0,24.0,0.9836065573770492,58.0,14100.0,0.0,52.9
28725,1.0,57.0,0.9836065573770492,54.0,7110.0,4.0,4.837123366585503
21676,1.0,57.0,0.9836065573770492,54.0,11100.0,2.0,2.6796101237279197
81958,1.0,32.0,0.9836065573770492,57.0,8111.0,2.0,31.95
101955,1.0,55.0,0.9836065573770492,49.0,15000.0,0.0,5.804347826086956
38935,1.0,15.0,0.9836065573770492,58.0,9000.0,4.0,52.6
137951,1.0,49.0,0.9836065573770492,54.0,7100.0,3.0,21.73333333333333
76801,1.0,8.0,0.9836065573770492,58.0,18000.0,3.0,71.7
125777,1.0,38.0,0.9836065573770492,58.0,11110.0,4.0,32.2
77607,1.0,8.0,0.9836065573770492,53.0,20000.0,4.0,53.65
36907,1.0,57.0,0.9836065573770492,54.0,10000.0,0.0,1.4372222222222224
29105,1.0,57.0,0.9836065573770492,53.0,11110.0,5.0,4.1495380461669
68778,1.0,61.0,0.9836065573770492,53.0,21100.0,2.0,1.6663054918937275
34163,1.0,57.0,0.9836065573770492,54.0,17110.0,0.0,4.413942337968185
91994,1.0,33.0,0.9836065573770492,56.0,17110.0,0.0,38.019999999999996
76471,1.0,8.0,0.9836065573770492,56.0,17000.0,0.0,65.85833333333332
51282,1.0,8.0,0.9836065573770492,53.0,16111.0,1.0,69.935
125552,1.0,38.0,0.9836065573770492,57.0,14000.0,1.0,28.566666666666663
80885,1.0,32.0,0.9836065573770492,55.0,17100.0,3.0,40.49999999999999
99363,1.0,19.0,0.9836065573770492,56.0,15111.0,0.0,55.6
79822,1.0,23.0,0.9836065573770492,59.0,8110.0,1.0,51.85
104295,1.0,42.0,0.9836065573770492,54.0,18110.0,4.0,19.64
56813,1.0,55.0,0.9836065573770492,58.0,16100.0,3.0,13.1
85239,1.0,12.0,0.9836065573770492,56.0,8100.0,0.0,69.0
1740,1.0,4.0,0.9836065573770492,53.0,7110.0,3.0,84.06
109994,1.0,28.0,0.9836065573770492,50.0,15111.0,4.0,30.42666666666667
92290,1.0,33.0,0.9836065573770492,53.0,19111.0,2.0,27.5
45891,1.0,35.0,0.9836065573770492,54.0,20111.0,6.0,29.633333333333336
80681,1.0,32.0,0.9836065573770492,54.0,18110.0,0.0,32.3
74962,1.0,61.0,0.9836065573770492,59.0,17110.0,1.0,8.277844799980812
23967,1.0,57.0,0.9836065573770492,54.0,11100.0,4.0,6.337854224989055
16010,1.0,35.0,0.9836065573770492,54.0,17111.0,3.0,31.699999999999996
39186,1.0,15.0,0.9836065573770492,57.0,8110.0,4.0,49.35
27415,1.0,57.0,0.9836065573770492,52.0,10110.0,2.0,5.364792360703769
106812,1.0,21.0,0.9836065573770492,51.0,17111.0,2.0,52.9
32886,1.0,57.0,0.9836065573770492,53.0,18111.0,4.0,8.007696216826652
28458,1.0,57.0,0.9836065573770492,54.0,18110.0,3.0,9.362389014314465
2558,1.0,9.0,0.9836065573770492,52.0,13111.0,4.0,54.883333333333326
34556,1.0,57.0,0.9836065573770492,52.0,11110.0,1.0,3.0474709401018583
17040,1.0,36.0,0.9836065573770492,54.0,14000.0,0.0,26.419999999999998
127659,1.0,40.0,0.9836065573770492,54.0,11000.0,2.0,29.7
26329,1.0,57.0,0.9836065573770492,56.0,23100.0,0.0,2.900460666410783
87952,1.0,18.0,0.9836065573770492,52.0,8110.0,3.0,54.74666666666667
138353,1.0,58.0,0.9836065573770492,58.0,18111.0,3.0,3.3579273806943015
15549,1.0,27.0,0.9836065573770492,53.0,23110.0,5.0,28.47166666666667
65752,1.0,61.0,0.9836065573770492,59.0,10100.0,4.0,2.102986964016376
72829,1.0,61.0,0.9836065573770492,54.0,23111.0,3.0,2.8282381708468667
18281,1.0,44.0,0.9836065573770492,54.0,8000.0,1.0,32.056666666666665
57658,1.0,56.0,0.9836065573770492,57.0,21000.0,5.0,0.14285714285714285
113320,1.0,13.0,0.9836065573770492,55.0,15111.0,3.0,60.8
58807,1.0,61.0,0.9836065573770492,56.0,17110.0,1.0,2.6648476389446687
134283,1.0,2.0,0.9836065573770492,55.0,16000.0,5.0,72.8
126495,1.0,1.0,0.9836065573770492,59.0,17110.0,4.0,73.0
121356,1.0,31.0,0.9836065573770492,55.0,16000.0,3.0,44.025
74265,1.0,61.0,0.9836065573770492,53.0,17110.0,0.0,12.022220860364106
81591,1.0,32.0,0.9836065573770492,17.0,9111.0,2.0,10.9
95465,1.0,42.0,0.9836065573770492,52.0,9100.0,1.0,14.9
9687,1.0,26.0,0.9836065573770492,52.0,16000.0,1.0,39.48809523809524
56106,1.0,51.0,0.9836065573770492,53.0,9110.0,3.0,7.35
91471,1.0,32.0,0.9836065573770492,53.0,16110.0,2.0,41.96666666666666
90752,1.0,4.0,0.9836065573770492,57.0,10000.0,5.0,72.93333333333334
73343,1.0,61.0,0.9836065573770492,56.0,23111.0,4.0,1.3746470437774785
22250,1.0,57.0,0.9836065573770492,53.0,17110.0,2.0,7.61858314736197
24710,1.0,57.0,0.9836065573770492,54.0,14000.0,5.0,0.5447974247974248
38562,1.0,57.0,0.9836065573770492,52.0,7111.0,3.0,2.053026805049856
61832,1.0,61.0,0.9836065573770492,60.0,18110.0,4.0,1.7718947718947722
67442,1.0,61.0,0.9836065573770492,57.0,19111.0,0.0,5.030033520181146
46968,1.0,35.0,0.9836065573770492,44.0,15000.0,4.0,25.842582417582417
53199,1.0,17.0,0.9836065573770492,54.0,13000.0,2.0,49.5
26214,1.0,57.0,0.9836065573770492,53.0,20000.0,0.0,1.5618267521279365
110363,1.0,28.0,0.9836065573770492,54.0,15100.0,2.0,36.2
136247,1.0,3.0,0.9836065573770492,53.0,18000.0,1.0,62.166666666666664
86455,1.0,15.0,0.9836065573770492,54.0,7000.0,2.0,58.086666666666666
107178,1.0,23.0,0.9836065573770492,56.0,22100.0,1.0,32.7
100440,1.0,19.0,0.9836065573770492,60.0,17000.0,0.0,65.87666666666667
135227,1.0,59.0,0.9836065573770492,60.0,19000.0,1.0,11.923529411764706
113092,1.0,13.0,0.9836065573770492,57.0,7111.0,1.0,60.9
40349,1.0,24.0,0.9836065573770492,51.0,15110.0,3.0,40.40452380952381
97609,1.0,43.0,0.9836065573770492,50.0,9110.0,0.0,10.92142857142857
22289,1.0,57.0,0.9836065573770492,53.0,17111.0,2.0,3.608952547790276
17090,1.0,36.0,0.9836065573770492,51.0,16111.0,1.0,33.825
118395,1.0,9.0,0.9836065573770492,57.0,8111.0,2.0,64.1557142857143
43403,1.0,25.0,0.9836065573770492,55.0,8110.0,2.0,38.15
45631,1.0,35.0,0.9836065573770492,59.0,18000.0,4.0,43.050000000000004
121530,1.0,31.0,0.9836065573770492,38.0,15111.0,1.0,34.5
65530,1.0,61.0,0.9836065573770492,58.0,8100.0,4.0,13.896162730243612
55465,1.0,51.0,0.9836065573770492,57.0,13000.0,5.0,8.1
113480,1.0,13.0,0.9836065573770492,54.0,14110.0,5.0,52.75
55004,1.0,45.0,0.9836065573770492,43.0,13111.0,2.0,1.6649720746715633
50187,1.0,35.0,0.9836065573770492,22.0,23100.0,6.0,19.776048800233585
20914,1.0,57.0,0.9836065573770492,49.0,21111.0,1.0,4.725677597779294
99912,1.0,19.0,0.9836065573770492,57.0,12110.0,3.0,56.525
63460,1.0,61.0,0.9836065573770492,59.0,20110.0,0.0,6.19694055714807
91287,1.0,32.0,0.9836065573770492,54.0,10100.0,3.0,30.916666666666664
124154,1.0,11.0,0.9836065573770492,52.0,15000.0,2.0,55.5
116968,1.0,43.0,0.9836065573770492,43.0,15100.0,3.0,4.868137689230643
35679,1.0,57.0,0.9836065573770492,42.0,11000.0,3.0,0.19
48180,1.0,35.0,0.9836065573770492,53.0,14000.0,3.0,32.545
63639,1.0,61.0,0.9836065573770492,54.0,7111.0,1.0,4.013507029202682
3783,1.0,16.0,0.9836065573770492,54.0,8110.0,1.0,56.7
22694,1.0,57.0,0.9836065573770492,52.0,20000.0,2.0,1.0736666348357524
111595,1.0,7.0,0.9836065573770492,60.0,7110.0,3.0,73.75
133136,1.0,56.0,0.9836065573770492,51.0,17111.0,1.0,7.37155172413793
20132,1.0,51.0,0.9836065573770492,54.0,8100.0,2.0,20.611666666666668
18577,1.0,44.0,0.9836065573770492,53.0,8100.0,2.0,25.71333333333333
45035,1.0,35.0,0.9836065573770492,33.0,16000.0,2.0,2.494145386068634
117032,1.0,43.0,0.9836065573770492,56.0,18000.0,6.0,28.23333333333333
48252,1.0,35.0,0.9836065573770492,55.0,17111.0,3.0,29.79666666666667
72372,1.0,61.0,0.9836065573770492,53.0,23111.0,2.0,2.214744286273997
9962,1.0,26.0,0.9836065573770492,53.0,12110.0,3.0,38.663333333333334
21338,1.0,57.0,0.9836065573770492,54.0,9111.0,2.0,9.97120067994349
56955,1.0,55.0,0.9836065573770492,53.0,23110.0,2.0,3.3
3688,1.0,9.0,0.9836065573770492,48.0,13110.0,1.0,56.92654761904762
36458,1.0,57.0,0.9836065573770492,49.0,22100.0,5.0,3.7571028687141217
6832,1.0,25.0,0.9836065573770492,53.0,23110.0,3.0,31.6
3500,1.0,9.0,0.9836065573770492,51.0,12110.0,4.0,59.75
83197,1.0,5.0,0.9836065573770492,55.0,18100.0,1.0,58.0
105924,1.0,57.0,0.9836065573770492,55.0,22000.0,1.0,2.8215367965367966
72458,1.0,61.0,0.9836065573770492,60.0,7111.0,3.0,4.1992673727315
27753,1.0,57.0,0.9836065573770492,54.0,18000.0,2.0,5.481480616289975
91988,1.0,33.0,0.9836065573770492,53.0,16000.0,0.0,28.1
72715,1.0,61.0,0.9836065573770492,41.0,18100.0,3.0,3.9844512743628187
20033,1.0,51.0,0.9836065573770492,56.0,12111.0,0.0,10.6
16135,1.0,35.0,0.9836065573770492,54.0,10111.0,1.0,22.483333333333334
94751,1.0,39.0,0.9836065573770492,46.0,13110.0,4.0,15.459999999999999
15271,1.0,27.0,0.9836065573770492,54.0,10111.0,3.0,35.941428571428574
28797,1.0,57.0,0.9836065573770492,53.0,10000.0,4.0,2.8396049783549784
132486,1.0,56.0,0.9836065573770492,53.0,9100.0,4.0,3.513816167492638
108477,1.0,5.0,0.9836065573770492,58.0,7100.0,3.0,80.7
10075,1.0,26.0,0.9836065573770492,54.0,9000.0,4.0,40.43666666666667
44441,1.0,6.0,0.9836065573770492,53.0,18000.0,5.0,55.3
63122,1.0,61.0,0.9836065573770492,59.0,12110.0,0.0,5.278102453102454
108394,1.0,5.0,0.9836065573770492,53.0,15110.0,5.0,56.70428571428571
31365,1.0,57.0,0.9836065573770492,54.0,7111.0,2.0,4.6363106109091445
28822,1.0,57.0,0.9836065573770492,52.0,11000.0,4.0,0.6621428571428571
125277,1.0,38.0,0.9836065573770492,55.0,17110.0,2.0,26.2
22303,1.0,57.0,0.9836065573770492,53.0,17111.0,2.0,3.608952547790276
6055,1.0,25.0,0.9836065573770492,47.0,8111.0,6.0,37.06356862745098
78663,1.0,10.0,0.9836065573770492,57.0,7111.0,4.0,67.6
34182,1.0,57.0,0.9836065573770492,54.0,17110.0,0.0,4.413942337968185
138260,1.0,58.0,0.9836065573770492,54.0,17000.0,0.0,4.036976264189886
15873,1.0,27.0,0.9836065573770492,51.0,19100.0,2.0,27.223333333333336
40698,1.0,24.0,0.9836065573770492,59.0,16111.0,5.0,57.39013209013209
23199,1.0,57.0,0.9836065573770492,45.0,11111.0,3.0,3.212842990728165
96546,1.0,18.0,0.9836065573770492,57.0,12111.0,0.0,49.15
64386,1.0,61.0,0.9836065573770492,58.0,12100.0,2.0,2.8827597402597407
20901,1.0,57.0,0.9836065573770492,49.0,21111.0,1.0,4.725677597779294
107484,1.0,23.0,0.9836065573770492,48.0,14110.0,2.0,32.4634126984127
120121,1.0,26.0,0.9836065573770492,59.0,11000.0,2.0,42.9
45662,1.0,35.0,0.9836065573770492,51.0,19100.0,4.0,20.5975
138929,1.0,20.0,0.9836065573770492,55.0,15100.0,1.0,49.69
104723,1.0,52.0,0.9836065573770492,54.0,15000.0,4.0,14.5
100259,1.0,19.0,0.9836065573770492,43.0,14110.0,3.0,52.0
67156,1.0,61.0,0.9836065573770492,53.0,17100.0,0.0,14.470193588949025
74577,1.0,61.0,0.9836065573770492,37.0,23100.0,0.0,5.298500345002228
93623,1.0,37.0,0.9836065573770492,54.0,8000.0,0.0,34.60666666666667
104386,1.0,42.0,0.9836065573770492,55.0,11000.0,2.0,21.733333333333334
97754,1.0,43.0,0.9836065573770492,52.0,6111.0,2.0,13.8
111741,1.0,30.0,0.9836065573770492,52.0,15110.0,1.0,32.7
76883,1.0,8.0,0.9836065573770492,56.0,13111.0,4.0,58.266666666666666
28990,1.0,57.0,0.9836065573770492,54.0,19100.0,4.0,3.5163131313131317
10777,1.0,26.0,0.9836065573770492,53.0,12100.0,2.0,39.478805916305916
58979,1.0,61.0,0.9836065573770492,59.0,7110.0,2.0,9.108527245650372
36708,1.0,57.0,0.9836065573770492,38.0,17000.0,6.0,2.439564605488365
119394,1.0,22.0,0.9836065573770492,54.0,10100.0,3.0,48.1
88149,1.0,18.0,0.9836065573770492,54.0,7100.0,0.0,57.3
30280,1.0,57.0,0.9836065573770492,52.0,14111.0,0.0,2.63970197856266
40018,1.0,24.0,0.9836065573770492,53.0,21110.0,6.0,38.2
90498,1.0,4.0,0.9836065573770492,59.0,9000.0,4.0,64.8
11035,1.0,26.0,0.9836065573770492,53.0,19000.0,3.0,35.125
29672,1.0,57.0,0.9836065573770492,40.0,6110.0,0.0,1.6229108682282056
54969,1.0,45.0,0.9836065573770492,55.0,15100.0,1.0,14.666666666666668
48263,1.0,35.0,0.9836065573770492,54.0,18110.0,3.0,24.235357142857143
10244,1.0,26.0,0.9836065573770492,47.0,9110.0,5.0,23.17107142857143
51458,1.0,8.0,0.9836065573770492,52.0,8110.0,2.0,66.9
81057,1.0,32.0,0.9836065573770492,59.0,12111.0,0.0,47.49333333333333
90346,1.0,4.0,0.9836065573770492,58.0,7100.0,0.0,82.1
132578,1.0,56.0,0.9836065573770492,53.0,8111.0,0.0,7.913989467578178
123677,1.0,47.0,0.9836065573770492,60.0,19100.0,2.0,20.2
26242,1.0,57.0,0.9836065573770492,56.0,20100.0,0.0,3.096318377575918
38432,1.0,57.0,0.9836065573770492,54.0,20111.0,2.0,8.884095087723457
101384,1.0,29.0,0.9836065573770492,56.0,18110.0,2.0,38.245
9020,1.0,26.0,0.9836065573770492,56.0,18000.0,3.0,48.75166666666666
94684,1.0,39.0,0.9836065573770492,40.0,15111.0,1.0,22.4
97488,1.0,43.0,0.9836065573770492,53.0,7110.0,4.0,28.95
48144,1.0,35.0,0.9836065573770492,54.0,12000.0,3.0,20.8
78065,1.0,8.0,0.9836065573770492,53.0,11110.0,3.0,56.69166666666666
43815,1.0,25.0,0.9836065573770492,59.0,9000.0,2.0,43.5
43697,1.0,25.0,0.9836065573770492,56.0,14110.0,0.0,53.32333333333334
27473,1.0,57.0,0.9836065573770492,54.0,12000.0,2.0,2.1273935970005136
23687,1.0,57.0,0.9836065573770492,53.0,8000.0,4.0,4.4665120899378605
119451,1.0,22.0,0.9836065573770492,53.0,16110.0,0.0,60.6
79827,1.0,23.0,0.9836065573770492,59.0,11111.0,1.0,52.52333333333333
136190,1.0,3.0,0.9836065573770492,58.0,11111.0,4.0,71.24833333333333
26637,1.0,57.0,0.9836065573770492,54.0,13110.0,1.0,2.0613167388167386
37250,1.0,57.0,0.9836065573770492,53.0,16100.0,0.0,3.848486763325473
137161,1.0,12.0,0.9836065573770492,59.0,16100.0,4.0,69.15
119973,1.0,53.0,0.9836065573770492,53.0,19111.0,0.0,18.7
131504,1.0,49.0,0.9836065573770492,50.0,11110.0,1.0,5.479160674576635
25394,1.0,57.0,0.9836065573770492,32.0,21111.0,6.0,4.985296421988769
15544,1.0,27.0,0.9836065573770492,54.0,21100.0,5.0,30.25
79928,1.0,23.0,0.9836065573770492,41.0,9110.0,4.0,32.18
88153,1.0,18.0,0.9836065573770492,51.0,8100.0,0.0,50.0
133341,1.0,56.0,0.9836065573770492,54.0,8110.0,4.0,5.115762334461543
115983,1.0,34.0,0.9836065573770492,41.0,15100.0,2.0,30.1
8829,1.0,26.0,0.9836065573770492,54.0,17110.0,2.0,47.46000000000001
20618,1.0,57.0,0.9836065573770492,54.0,13000.0,1.0,4.1154547643618855
58144,1.0,56.0,0.9836065573770492,57.0,17111.0,1.0,16.3
38573,1.0,57.0,0.9836065573770492,52.0,7111.0,3.0,2.053026805049856
122036,1.0,33.0,0.9836065573770492,58.0,17110.0,1.0,43.114999999999995
14842,1.0,27.0,0.9836065573770492,52.0,20100.0,6.0,35.47630952380952
12617,1.0,26.0,0.9836065573770492,52.0,9111.0,2.0,42.74722222222222
16189,1.0,35.0,0.9836065573770492,51.0,22000.0,2.0,16.553333333333335
45744,1.0,35.0,0.9836065573770492,57.0,14110.0,5.0,21.063333333333333
19648,1.0,51.0,0.9836065573770492,53.0,15110.0,5.0,6.32031746031746
83506,1.0,5.0,0.9836065573770492,48.0,11000.0,5.0,49.3
75058,1.0,61.0,0.9836065573770492,57.0,18100.0,1.0,3.25782411291816
74584,1.0,61.0,0.9836065573770492,37.0,23100.0,0.0,5.298500345002228
95458,1.0,42.0,0.9836065573770492,53.0,20110.0,0.0,20.75
85864,1.0,14.0,0.9836065573770492,53.0,7110.0,3.0,73.2
85156,1.0,12.0,0.9836065573770492,27.0,12111.0,2.0,46.7
107928,1.0,23.0,0.9836065573770492,48.0,8100.0,1.0,40.2
35289,1.0,57.0,0.9836065573770492,16.0,12110.0,2.0,2.088076139546728
88787,1.0,19.0,0.9836065573770492,48.0,13111.0,2.0,46.7
42027,1.0,24.0,0.9836065573770492,33.0,10110.0,1.0,32.7
100363,1.0,19.0,0.9836065573770492,57.0,13100.0,5.0,62.75
57846,1.0,56.0,0.9836065573770492,55.0,18111.0,2.0,6.24
68096,1.0,61.0,0.9836065573770492,53.0,23000.0,1.0,9.676388888888889
53720,1.0,17.0,0.9836065573770492,26.0,10110.0,2.0,18.45
64260,1.0,61.0,0.9836065573770492,59.0,8111.0,2.0,10.293844585734956
68564,1.0,61.0,0.9836065573770492,58.0,17110.0,2.0,2.6543379957974453
129206,1.0,52.0,0.9836065573770492,32.0,17110.0,3.0,14.0
123762,1.0,47.0,0.9836065573770492,54.0,14100.0,1.0,15.2
34259,1.0,57.0,0.9836065573770492,54.0,17111.0,0.0,7.385823835996855
50261,1.0,35.0,0.9836065573770492,48.0,13100.0,0.0,24.627619047619042
126676,1.0,1.0,0.9836065573770492,46.0,15100.0,2.0,80.81880952380952
13813,1.0,27.0,0.9836065573770492,56.0,16110.0,4.0,47.5497619047619
38124,1.0,57.0,0.9836065573770492,54.0,20110.0,1.0,4.4945036791856205
107665,1.0,23.0,0.9836065573770492,55.0,18110.0,0.0,43.4
20793,1.0,57.0,0.9836065573770492,53.0,19000.0,1.0,3.3233199302604333
38213,1.0,57.0,0.9836065573770492,56.0,23100.0,1.0,2.113341395446659
76218,1.0,8.0,0.9836065573770492,58.0,20000.0,3.0,54.525
25184,1.0,57.0,0.9836065573770492,52.0,11111.0,6.0,12.643333333333334
89026,1.0,19.0,0.9836065573770492,55.0,18110.0,1.0,46.31333333333333
66430,1.0,61.0,0.9836065573770492,58.0,12110.0,6.0,2.276658237665776
61555,1.0,61.0,0.9836065573770492,55.0,10111.0,4.0,13.316201918566469
72394,1.0,61.0,0.9836065573770492,59.0,7100.0,3.0,14.413724053724053
10736,1.0,26.0,0.9836065573770492,54.0,8000.0,2.0,51.79666666666666
110689,1.0,28.0,0.9836065573770492,53.0,9111.0,0.0,31.860833333333336
135136,1.0,59.0,0.9836065573770492,57.0,7100.0,4.0,18.125
44561,1.0,6.0,0.9836065573770492,54.0,13000.0,2.0,62.5
60076,1.0,61.0,0.9836065573770492,58.0,7111.0,3.0,3.634584952778822
98004,1.0,43.0,0.9836065573770492,51.0,21110.0,5.0,9.6
23159,1.0,57.0,0.9836065573770492,52.0,11100.0,3.0,1.9349673208267664
21238,1.0,57.0,0.9836065573770492,54.0,9100.0,2.0,11.727694967879176
122489,1.0,33.0,0.9836065573770492,56.0,13100.0,0.0,32.55
136605,1.0,28.0,0.9836065573770492,57.0,20100.0,4.0,34.86666666666666
65098,1.0,61.0,0.9836065573770492,57.0,17110.0,3.0,3.6374395610724903
108410,1.0,5.0,0.9836065573770492,57.0,6110.0,0.0,62.676190476190484
88507,1.0,18.0,0.9836065573770492,52.0,12111.0,5.0,44.57833333333333
88924,1.0,19.0,0.9836065573770492,54.0,14100.0,6.0,49.0
100215,1.0,19.0,0.9836065573770492,55.0,17000.0,2.0,62.1
22554,1.0,57.0,0.9836065573770492,56.0,18111.0,2.0,6.366370371712611
93548,1.0,37.0,0.9836065573770492,54.0,8000.0,4.0,38.51976190476191
120362,1.0,26.0,0.9836065573770492,57.0,8000.0,0.0,50.24285714285715
132375,1.0,56.0,0.9836065573770492,54.0,8111.0,4.0,7.114716746828718
120116,1.0,26.0,0.9836065573770492,58.0,8100.0,2.0,52.05
128008,1.0,50.0,0.9836065573770492,54.0,17110.0,0.0,20.9
27347,1.0,57.0,0.9836065573770492,53.0,9111.0,2.0,7.342890442890441
134645,1.0,59.0,0.9836065573770492,55.0,16000.0,5.0,0.4333333333333333
114048,1.0,38.0,0.9836065573770492,53.0,19000.0,4.0,18.65
124894,1.0,54.0,0.9836065573770492,53.0,20000.0,4.0,10.2
125445,1.0,38.0,0.9836065573770492,47.0,10111.0,3.0,18.4
60035,1.0,61.0,0.9836065573770492,58.0,7100.0,3.0,2.37597904510948
112613,1.0,31.0,0.9836065573770492,53.0,17000.0,1.0,39.49194444444445
8801,1.0,26.0,0.9836065573770492,52.0,16000.0,2.0,38.24166666666666
68082,1.0,61.0,0.9836065573770492,56.0,22111.0,1.0,2.907495172955699
22185,1.0,57.0,0.9836065573770492,49.0,17100.0,2.0,4.008718042709978
12812,1.0,27.0,0.9836065573770492,56.0,18100.0,2.0,44.04245670995671
47153,1.0,35.0,0.9836065573770492,56.0,15110.0,5.0,24.58785714285714
72343,1.0,61.0,0.9836065573770492,53.0,20100.0,2.0,4.971338282769262
76767,1.0,8.0,0.9836065573770492,57.0,15110.0,3.0,65.4
93617,1.0,37.0,0.9836065573770492,50.0,19110.0,6.0,12.9
20187,1.0,51.0,0.9836065573770492,53.0,8110.0,3.0,13.075
72120,1.0,61.0,0.9836065573770492,57.0,17110.0,2.0,4.25117148005079
84266,1.0,5.0,0.9836065573770492,54.0,7100.0,2.0,76.75333333333333
50569,1.0,35.0,0.9836065573770492,60.0,18111.0,1.0,33.0
16215,1.0,35.0,0.9836065573770492,54.0,15110.0,3.0,23.119999999999997
43666,1.0,25.0,0.9836065573770492,59.0,7000.0,0.0,48.61
46827,1.0,35.0,0.9836065573770492,55.0,20110.0,3.0,26.41516566766567
36172,1.0,57.0,0.9836065573770492,47.0,21000.0,4.0,1.009404761904762
137913,1.0,49.0,0.9836065573770492,51.0,19110.0,3.0,6.7
37481,1.0,57.0,0.9836065573770492,54.0,18000.0,0.0,4.592631340357346
576,1.0,3.0,0.9836065573770492,54.0,16100.0,2.0,78.1
97340,1.0,18.0,0.9836065573770492,52.0,10110.0,3.0,48.160000000000004
107925,1.0,23.0,0.9836065573770492,53.0,7000.0,1.0,47.56666666666667
114753,1.0,47.0,0.9836065573770492,51.0,17000.0,3.0,12.5
51279,1.0,8.0,0.9836065573770492,51.0,15110.0,1.0,61.03333333333334
